# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.5192947570246861,1.4045004979164704,2.999808911315505,-0.0676526447814071,1.5578842710740584,3.000000000000038,-0.005280950059604108,0.0,-0.4755147986801917,0.0
 0.5250153183208012,1.4134615508545307,2.99979790500381,-0.07037285633446698,1.5750459549624036,3.0,-0.005419990369841609,0.0,-0.4933193060331927,0.0
 0.5306382524582957,1.4223653493493962,2.999786537947531,-0.0731467583010461,1.5919147573748873,3.0000000000000395,-0.005560488094791231,0.0,-0.5114359377847992,0.0
 0.5361672352516487,1.4312128653492509,2.9997748060919482,-0.07597447880096062,1.6085017057549462,2.99999999999998,-0.005702351930578105,0.0,-0.5298576946649375,0.0
 0.5416057422247421,1.440005070802279,2.9997627053823432,-0.0788561135681431,1.6248172266742265,2.9999999999999796,-0.005845503880825062,0.0,-0.5485767848700113,0.0
 0.5469570646000593,1.448742937656664,2.999750231763997,-0.08179172479159756,1.640871193800178,3.0,-0.005989836630002318,0.0,-0.5675846115825722,0.0
 0.5522243236737454,1.4574274378605905,2.999737381182191,-0.08478133998704046,1.6566729710212362,2.999999999999979,-0.00613526302482193,0.0,-0.5868717566241916,0.0
 0.5574104837717402,1.4660595433622414,2.9997241495822053,-0.08782495087388495,1.6722314513152206,3.0,-0.006281677221755236,0.0,-0.6064279658365562,0.0
 0.5625183639548491,1.474640226109801,2.999710532909322,-0.09092251226306454,1.6875550918645472,2.9999999999999782,-0.006428965399028577,0.0,-0.6262421414275418,0.0
 0.5675506486175939,1.4831704580514535,2.999696527108821,-0.0940739409865348,1.7026519458527813,2.999999999999978,-0.006577016109138203,0.0,-0.646302328533674,0.0
 0.5725098971062421,1.4916512111353826,2.999682128125984,-0.09727911483252527,1.717529691318726,2.999999999999955,-0.006725706433297616,0.0,-0.6665957078819984,0.0
 0.5773985524649221,1.500083457309772,2.9996673319060925,-0.10053787151193568,1.732195657394766,3.0000000000000453,-0.006874915722768934,0.0,-0.6871085985673339,0.0
 0.5822189494046894,1.508468168522806,2.9996521343944265,-0.10385000769775747,1.746656848214068,3.0,-0.007024511908901054,0.0,-0.707826437490646,0.0
 0.5869733215784263,1.5168063167226682,2.9996365315362676,-0.1072152780159983,1.7609199647352787,3.0,-0.007174351662871289,0.0,-0.7287337987678598,0.0
 0.5916638082341845,1.5250988738575424,2.9996205192768968,-0.11063339417471894,1.7749914247025533,3.0,-0.007324303991541153,0.0,-0.7498143804897364,0.0
 0.5962924603107517,1.5333468118756128,2.999604093561595,-0.11410402406401267,1.7888773809322547,2.999999999999976,-0.007474216527405038,0.0,-0.7710510186430248,0.0
 0.6008612460316105,1.541551102725063,2.9995872503356433,-0.11762679094804258,1.8025837380948313,3.0000000000000244,-0.007623939155437674,0.0,-0.792425688667707,0.0
 0.6053720560468829,1.549712718354077,2.9995699855443227,-0.12120127268084402,1.8161161681406488,3.0000000000000493,-0.0077733205885600655,0.0,-0.8139195209923565,0.0
 0.6098267081671389,1.557832630710839,2.9995522951329145,-0.12482700100075035,1.8294801245014167,3.0,-0.007922191855454331,0.0,-0.8355128122828033,0.0
 0.6142269517279949,1.5659118117435324,2.9995341750467,-0.12850346087301046,1.8426808551839846,2.9999999999999747,-0.00807039943400074,0.0,-0.8571850444618808,0.0
 0.6185744716201014,1.5739512334003416,2.9995156212309593,-0.13223008990502463,1.8557234148603041,3.0000000000000258,-0.008217768935936788,0.0,-0.8789149003582837,0.0
 0.6228708920153387,1.5819518676294502,2.9994966296309733,-0.13600627780860197,1.8686126760460162,3.0,-0.00836413155331639,0.0,-0.9006802909600123,0.0
 0.6271177798167343,1.5899146863790417,2.9994771961920246,-0.1398313659492375,1.8813533394502029,2.999999999999974,-0.008509304444283826,0.0,-0.9224583933750852,0.0
 0.6313166478567077,1.5978406615973006,2.9994573168593925,-0.14370464701538532,1.8939499435701233,3.000000000000053,-0.008653120144457311,0.0,-0.9442256532968093,0.0
 0.635468957865691,1.6057307652324109,2.9994369875783593,-0.1476253646463085,1.9064068735970734,3.0000000000000533,-0.008795390790023191,0.0,-0.9659578548648718,0.0
 0.6395761232309232,1.613585969232556,2.999416204294205,-0.1515927132920834,1.9187283696927697,2.999999999999973,-0.008935934243883425,0.0,-0.9876301289230162,0.0
 0.6436395115632191,1.62140724554592,2.9993949629522114,-0.15560583803457312,1.9309185346896576,3.0000000000000275,-0.009074562802780808,0.0,-1.0092170123125066,0.0
 0.6476604470877546,1.629195566120687,2.9993732594976596,-0.15966383457134609,1.9429813412632644,3.000000000000055,-0.009211091348899999,0.0,-1.0306924900040475,0.0
 0.6516402128733402,1.6369519029050406,2.99935108987583,-0.16376574927852416,1.954920638620021,3.0,-0.009345330986145704,0.0,-1.052030034678395,0.0
 0.6555800529132674,1.6446772278471646,2.999328450032004,-0.16791057933235612,1.9667401587398028,3.000000000000028,-0.009477090763821245,0.0,-1.0732026666299521,0.0
 0.6594811740695736,1.6523725128952433,2.9993053359114628,-0.1720972729601505,1.9784435222087216,3.0,-0.009606182572757438,0.0,-1.0941830158906125,0.0
 0.6633447478914625,1.6600387299974604,2.9992817434594867,-0.17632472981670086,1.9900342436743883,3.0000000000000573,-0.009732414855696595,0.0,-1.1149433570297917,0.0
 0.667171912317634,1.6676768511019997,2.999257668621358,-0.1805918013699215,2.001515736952903,3.000000000000087,-0.009855599105962735,0.0,-1.1354557019060973,0.0
